,Scientific Name,Class,Order,Family,Trend,Status,Life Span (years),Length (cm),Weight (kg),Is Social,Is Nocturnal,Diet,Mating Behavior,Incubation Period (days),Baby Carrying,Independent Age (days),Africa,Antarctica,Asia,Europe,Oceania,South America,Central America,North America,Cold,Dry/Desert,Polar/Tundra,Temperate,Tropical
1117,Cygnus atratus,aves,anseriformes,anatidae,1.0,0.0,40.0,126.0,6.0,1,0,2.0,0.0,41.5,5.5,270.0,0,0,0,0,1,0,0,0,0,1,0,1,1
1118,Cacatua sulphurea,aves,psittaciformes,cacatuidae,0.0,1.0,,33.0,0.344,1,0,2.0,0.0,28.0,2.0,75.0,0,0,1,0,0,0,0,0,0,0,0,1,1
1119,Pinguinus impennis,aves,charadriiformes,alcidae,,1.0,22.5,,6.5,1,0,1.0,0.0,41.5,1.0,17.5,0,0,0,1,0,0,0,0,1,0,1,0,0
1120,Anodorhynchus hyacinthinus,aves,psittaciformes,psittacidae,0.0,1.0,50.0,100.0,1.0,1,0,2.0,0.0,30.0,1.5,180.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1121,Corvus albus,aves,passeriformes,corvidae,1.0,0.0,13.0,49.0,0.52,1,0,0.0,0.0,18.5,4.5,40.0,1,0,1,0,0,0,0,0,0,1,0,1,1
1122,Ara ararauna,aves,psittaciformes,psittacidae,0.0,0.0,55.0,,0.4505,1,0,2.0,0.0,26.0,2.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1123,Alcedo atthis,aves,coraciiformes,alcedinidae,,0.0,14.0,16.5,0.0375,0,0,1.0,0.0,20.0,6.5,23.5,1,0,1,1,1,0,0,0,1,1,0,1,1
1124,Phoenicopterus ruber,aves,phoenicopteriformes,phoenicopteridae,2.0,0.0,45.0,,,1,0,,0.0,29.0,1.0,72.5,0,0,0,0,0,0,0,0,0,0,0,0,1
1125,Nymphicus hollandicus,aves,psittaciformes,cacatuidae,1.0,0.0,23.0,32.5,0.09,1,0,2.0,0.0,21.0,5.5,31.5,0,0,0,0,1,0,0,0,0,0,0,0,0
1126,Aquila chrysaetos,aves,accipitriformes,accipitridae,1.0,0.0,39.0,84.0,4.0,0,0,1.0,0.0,43.0,2.5,141.0,1,0,1,1,0,0,0,0,1,1,0,1,0
1127,Lophochroa leadbeateri,aves,psittaciformes,cacatuidae,1.0,0.0,70.0,37.5,0.375,1,0,2.0,0.0,26.5,3.5,105.0,0,0,0,0,1,0,0,0,0,1,0,0,0
1128,Callocephalon fimbriatum,aves,psittaciformes,cacatuidae,2.0,0.0,50.0,34.5,0.305,1,0,2.0,0.0,27.0,2.0,91.0,0,0,0,0,1,0,0,0,0,0,0,1,0
1129,Sialia sialis,aves,passeriformes,turdidae,2.0,0.0,8.0,18.5,0.0305,1,0,0.0,0.0,13.0,4.0,60.0,0,0,0,0,0,0,0,0,1,1,0,1,1
1130,Paroaria coronata,aves,passeriformes,thraupidae,1.0,0.0,15.0,19.0,0.0325,1,0,0.0,0.0,,3.5,,0,0,0,0,0,0,0,0,0,0,0,1,1
1131,Ardea alba,aves,pelecaniformes,ardeidae,,0.0,18.5,92.0,0.3505,1,0,1.0,0.0,23.5,3.5,45.5,1,1,1,1,1,0,0,0,1,1,0,1,1
1132,Grus japonensis,aves,gruiformes,gruidae,0.0,1.0,50.0,125.5,7.0,1,0,0.0,0.0,31.5,2.0,70.0,0,0,1,0,0,0,0,0,1,0,0,1,0
1133,Sialia currucoides,aves,passeriformes,turdidae,2.0,0.0,7.5,17.5,0.0305,1,0,3.0,0.0,13.5,6.0,59.5,0,0,0,0,0,0,0,0,1,1,1,1,0
1134,Balearica regulorum,aves,gruiformes,gruidae,0.0,1.0,23.5,190.0,3.5,1,0,0.0,0.0,55.0,2.5,78.0,1,0,0,0,0,0,0,0,0,1,0,1,1
1135,Gyps africanus,aves,accipitriformes,accipitridae,0.0,1.0,19.0,88.0,5.5,1,0,1.0,0.0,56.0,1.0,120.0,1,0,0,0,0,0,0,0,0,1,0,1,1
1136,Dromaius novaehollandiae,aves,casuariiformes,casuariidae,1.0,0.0,12.5,152.5,39.0,0,0,0.0,1.0,56.0,10.0,345.0,0,0,0,0,1,0,0,0,0,1,0,1,1
1137,Buteo jamaicensis,aves,accipitriformes,accipitridae,2.0,0.0,20.0,55.0,0.3455,0,0,1.0,0.0,30.0,3.0,44.0,0,0,0,0,1,0,0,0,1,0,0,1,1
1138,Phoenicoparrus andinus,aves,phoenicopteriformes,phoenicopteridae,1.0,1.0,50.0,,0.004,1,0,0.0,0.0,29.0,1.0,240.0,0,0,0,0,0,0,0,0,0,1,1,1,0
1139,Geopelia cuneata,aves,columbiformes,columbidae,1.0,0.0,10.0,21.5,0.045,1,0,2.0,,13.5,2.0,14.0,0,0,0,0,1,0,0,0,0,1,0,1,1
1140,Probosciger aterrimus,aves,psittaciformes,cacatuidae,0.0,0.0,50.0,57.5,0.4555,1,0,2.0,0.0,31.5,1.0,149.0,0,0,1,0,1,0,0,0,0,0,0,0,1
1141,Diomedea exulans,aves,procellariiformes,diomedeidae,0.0,1.0,,121.0,8.5,1,1,1.0,0.0,78.0,1.0,270.0,1,1,1,1,1,0,0,0,1,0,0,1,0
1142,Gallicolumba luzonica,aves,columbiformes,columbidae,0.0,0.0,20.0,30.0,0.184,1,0,0.0,0.0,16.0,2.0,75.0,0,0,1,0,0,0,0,0,0,0,0,0,1
1143,Aix galericulata,aves,anseriformes,anatidae,0.0,0.0,7.5,45.0,0.5605,1,0,0.0,0.0,29.0,10.5,42.5,0,0,1,1,0,0,0,0,1,0,0,1,0
1144,Buteo buteo,aves,accipitriformes,accipitridae,1.0,0.0,25.0,49.0,0.214,1,0,1.0,0.0,35.5,3.0,105.0,1,0,1,1,0,0,0,0,1,1,0,1,1
1145,Merops orientalis,aves,coraciiformes,meropidae,2.0,0.0,15.0,17.0,0.0175,1,0,3.0,0.0,20.0,6.0,26.5,0,0,1,1,0,0,0,0,0,1,0,1,1
1146,Cacatua galerita,aves,psittaciformes,cacatuidae,0.0,0.0,70.0,49.5,0.8,1,0,2.0,0.0,28.5,2.5,70.0,0,0,1,0,1,0,0,0,0,1,0,1,1
1147,Amazona ochrocephala,aves,psittaciformes,psittacidae,0.0,0.0,70.0,35.5,0.483,1,0,2.0,0.0,25.5,3.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1148,Phoenicopterus roseus,aves,phoenicopteriformes,phoenicopteridae,2.0,0.0,50.0,,3.0,1,0,0.0,0.0,29.0,1.5,77.5,1,0,1,1,1,0,0,0,0,1,0,1,1
1149,Ceyx azureus,aves,coraciiformes,alcedinidae,0.0,0.0,10.0,18.0,0.035,0,0,1.0,0.0,21.0,6.0,30.0,0,0,1,0,1,0,0,0,0,0,0,0,0
1150,Megaceryle alcyon,aves,coraciiformes,alcedinidae,1.0,0.0,10.0,31.5,0.1455,0,0,1.0,0.0,23.0,6.5,31.0,0,0,0,0,1,0,0,0,1,1,0,1,1
1151,Cicinnurus respublica,aves,passeriformes,paradisaeidae,0.0,0.0,17.5,21.0,0.0595,0,0,0.0,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1
1152,Ardea herodias,aves,pelecaniformes,ardeidae,2.0,0.0,19.0,114.0,2.0,1,0,1.0,0.0,28.0,5.0,63.0,1,0,0,1,1,0,0,0,1,1,0,1,0
1153,Aix sponsa,aves,anseriformes,anatidae,2.0,0.0,9.0,50.5,0.658,1,0,0.0,0.0,30.0,10.5,63.0,0,0,0,1,0,0,0,0,1,0,0,1,0
1154,Gyps himalayensis,aves,accipitriformes,accipitridae,1.0,0.0,27.5,112.5,10.0,1,0,1.0,0.0,50.0,1.0,195.0,0,0,1,0,0,0,0,0,1,1,1,0,0
1155,Cygnus olor,aves,anseriformes,anatidae,2.0,0.0,29.5,150.0,9.5,1,0,2.0,0.0,37.0,8.5,365.0,0,0,1,1,0,0,0,0,1,0,0,1,0
1156,Columba livia,aves,columbiformes,columbidae,0.0,0.0,20.5,33.0,0.309,1,0,2.0,0.0,17.5,2.0,28.0,1,0,1,1,1,0,0,0,1,1,0,1,0
1157,Zenaida macroura,aves,columbiformes,columbidae,2.0,0.0,10.0,29.0,0.133,1,0,2.0,0.0,14.5,2.0,30.0,0,0,0,1,0,0,0,0,1,1,0,1,0
1158,Torgos tracheliotos,aves,accipitriformes,accipitridae,0.0,1.0,40.0,105.0,6.5,0,0,1.0,0.0,52.5,1.0,130.0,1,0,1,0,0,0,0,0,0,1,0,1,1
1159,Pelecanus onocrotalus,aves,pelecaniformes,pelecanidae,,0.0,51.0,160.0,10.0,1,0,1.0,0.0,31.0,2.0,80.0,1,0,1,1,0,0,0,0,0,1,0,1,1
1160,Ardeotis kori,aves,otidiformes,otididae,0.0,0.0,27.0,115.0,11.0,0,0,0.0,1.0,23.5,1.5,365.0,1,0,0,0,0,0,0,0,0,1,0,1,1
